0:0:0:0:0:0:0:1 - - [18/Feb/2025:17:16:08 +0700] "GET /ChronoLuxWeb HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [18/Feb/2025:17:16:19 +0700] "GET /ChronoLuxWeb/admin/total?month=11&year=2025 HTTP/1.1" 200 13
0:0:0:0:0:0:0:1 - - [18/Feb/2025:17:16:19 +0700] "GET /ChronoLuxWeb/admin/total?month=10&year=2025 HTTP/1.1" 200 13
0:0:0:0:0:0:0:1 - - [18/Feb/2025:17:16:19 +0700] "GET /ChronoLuxWeb/admin/total?month=12&year=2025 HTTP/1.1" 200 13
0:0:0:0:0:0:0:1 - - [18/Feb/2025:17:16:19 +0700] "GET /ChronoLuxWeb/admin/total?month=11&year=2025 HTTP/1.1" 200 13
0:0:0:0:0:0:0:1 - - [18/Feb/2025:17:16:19 +0700] "GET /ChronoLuxWeb/admin/total?month=12&year=2025 HTTP/1.1" 200 13
0:0:0:0:0:0:0:1 - - [18/Feb/2025:17:22:39 +0700] "GET /ChronoLuxWeb/admin/product-lines HTTP/1.1" 200 34939
0:0:0:0:0:0:0:1 - - [18/Feb/2025:17:22:39 +0700] "GET /ChronoLuxWeb/vendor/fontawesome-free/css/all.min.css HTTP/1.1" 404 682
0:0:0:0:0:0:0:1 - - [18/Feb/2025:17:22:39 +0700] "GET /ChronoLuxWeb/css/sb-admin-2.min.css HTTP/1.1" 404 682
0:0:0:0:0:0:0:1 - - [18/Feb/2025:17:22:39 +0700] "GET /ChronoLuxWeb/template/admin/css/styles.css HTTP/1.1" 200 949
0:0:0:0:0:0:0:1 - - [18/Feb/2025:17:22:39 +0700] "GET /ChronoLuxWeb/vendor/datatables/dataTables.bootstrap4.min.css HTTP/1.1" 404 682
0:0:0:0:0:0:0:1 - - [18/Feb/2025:17:22:39 +0700] "GET /ChronoLuxWeb/template/admin/vendor/fontawesome-free/css/all.min.css HTTP/1.1" 200 59348
0:0:0:0:0:0:0:1 - - [18/Feb/2025:17:22:39 +0700] "GET /ChronoLuxWeb/template/admin/css/sb-admin-2.min.css HTTP/1.1" 200 170680
0:0:0:0:0:0:0:1 - - [18/Feb/2025:17:22:39 +0700] "GET /ChronoLuxWeb/template/web/img/user-logos/admin.png HTTP/1.1" 200 45963
0:0:0:0:0:0:0:1 - - [18/Feb/2025:17:22:39 +0700] "GET /ChronoLuxWeb/template/web/img/product-lines/Rolex.png HTTP/1.1" 200 4531
0:0:0:0:0:0:0:1 - - [18/Feb/2025:17:22:39 +0700] "GET /ChronoLuxWeb/template/web/img/product-lines/Patek.png HTTP/1.1" 200 7845
0:0:0:0:0:0:0:1 - - [18/Feb/2025:17:22:39 +0700] "GET /ChronoLuxWeb/template/web/img/product-lines/rolex-cosmograph-daytona-banner-0.jpg HTTP/1.1" 200 85800
0:0:0:0:0:0:0:1 - - [18/Feb/2025:17:22:39 +0700] "GET /ChronoLuxWeb/template/web/img/product-lines/patek-philippe-complications-banner-0.jpg HTTP/1.1" 200 93331
0:0:0:0:0:0:0:1 - - [18/Feb/2025:17:22:39 +0700] "GET /ChronoLuxWeb/template/admin/vendor/bootstrap/js/bootstrap.bundle.min.js HTTP/1.1" 200 84384
0:0:0:0:0:0:0:1 - - [18/Feb/2025:17:22:39 +0700] "GET /ChronoLuxWeb/template/admin/vendor/jquery/jquery.min.js HTTP/1.1" 200 89503
0:0:0:0:0:0:0:1 - - [18/Feb/2025:17:22:39 +0700] "GET /ChronoLuxWeb/template/admin/vendor/jquery-easing/jquery.easing.min.js HTTP/1.1" 200 2532
0:0:0:0:0:0:0:1 - - [18/Feb/2025:17:22:39 +0700] "GET /ChronoLuxWeb/template/admin/js/sb-admin-2.min.js HTTP/1.1" 200 1271
0:0:0:0:0:0:0:1 - - [18/Feb/2025:17:22:39 +0700] "GET /ChronoLuxWeb/template/admin/vendor/chart.js/Chart.min.js HTTP/1.1" 200 173084
0:0:0:0:0:0:0:1 - - [18/Feb/2025:17:22:39 +0700] "GET /ChronoLuxWeb/template/admin/js/demo/datatables-demo.js HTTP/1.1" 200 107
0:0:0:0:0:0:0:1 - - [18/Feb/2025:17:22:39 +0700] "GET /ChronoLuxWeb/template/admin/js/demo/chart-area-demo.js HTTP/1.1" 200 4546
0:0:0:0:0:0:0:1 - - [18/Feb/2025:17:22:39 +0700] "GET /ChronoLuxWeb/template/admin/js/demo/chart-pie-demo.js HTTP/1.1" 200 1595
0:0:0:0:0:0:0:1 - - [18/Feb/2025:17:22:39 +0700] "GET /ChronoLuxWeb/template/admin/vendor/datatables/dataTables.bootstrap4.min.js HTTP/1.1" 200 2106
0:0:0:0:0:0:0:1 - - [18/Feb/2025:17:22:39 +0700] "GET /ChronoLuxWeb/template/admin/vendor/datatables/jquery.dataTables.min.js HTTP/1.1" 200 83770
0:0:0:0:0:0:0:1 - - [18/Feb/2025:17:22:39 +0700] "GET /ChronoLuxWeb/template/web/img/product-lines/omega_seamaster.png HTTP/1.1" 200 35518
0:0:0:0:0:0:0:1 - - [18/Feb/2025:17:22:39 +0700] "GET /ChronoLuxWeb/template/web/img/product-lines/Speedmaster%20Logo.png HTTP/1.1" 200 33039
0:0:0:0:0:0:0:1 - - [18/Feb/2025:17:22:39 +0700] "GET /ChronoLuxWeb/template/web/img/product-lines/omega-constellation-banner-0.jpg HTTP/1.1" 200 101212
0:0:0:0:0:0:0:1 - - [18/Feb/2025:17:22:39 +0700] "GET /ChronoLuxWeb/template/web/img/product-lines/omega-seamaster-banner-0.jpg HTTP/1.1" 200 88812
0:0:0:0:0:0:0:1 - - [18/Feb/2025:17:22:39 +0700] "GET /ChronoLuxWeb/template/web/img/product-lines/omega_constellation.png HTTP/1.1" 200 27585
0:0:0:0:0:0:0:1 - - [18/Feb/2025:17:22:39 +0700] "GET /ChronoLuxWeb/template/web/img/product-lines/omega-speedmaster-banner-0.jpg HTTP/1.1" 200 89613
0:0:0:0:0:0:0:1 - - [18/Feb/2025:17:22:39 +0700] "GET /ChronoLuxWeb/template/web/img/product-lines/omega_deville.png HTTP/1.1" 200 8549
0:0:0:0:0:0:0:1 - - [18/Feb/2025:17:22:39 +0700] "GET /ChronoLuxWeb/template/web/img/product-lines/omega-de-ville-banner-0.jpg HTTP/1.1" 200 78571
0:0:0:0:0:0:0:1 - - [18/Feb/2025:17:22:39 +0700] "GET /ChronoLuxWeb/admin/total-quantity HTTP/1.1" 200 12
0:0:0:0:0:0:0:1 - - [18/Feb/2025:17:22:40 +0700] "GET /ChronoLuxWeb/admin/home HTTP/1.1" 200 15165
0:0:0:0:0:0:0:1 - - [18/Feb/2025:17:22:40 +0700] "GET /ChronoLuxWeb/vendor/fontawesome-free/css/all.min.css HTTP/1.1" 404 682
0:0:0:0:0:0:0:1 - - [18/Feb/2025:17:22:40 +0700] "GET /ChronoLuxWeb/css/sb-admin-2.min.css HTTP/1.1" 404 682
0:0:0:0:0:0:0:1 - - [18/Feb/2025:17:22:40 +0700] "GET /ChronoLuxWeb/template/admin/vendor/fontawesome-free/css/all.min.css HTTP/1.1" 200 59348
0:0:0:0:0:0:0:1 - - [18/Feb/2025:17:22:40 +0700] "GET /ChronoLuxWeb/vendor/datatables/dataTables.bootstrap4.min.css HTTP/1.1" 404 682
0:0:0:0:0:0:0:1 - - [18/Feb/2025:17:22:40 +0700] "GET /ChronoLuxWeb/template/admin/css/sb-admin-2.min.css HTTP/1.1" 200 170680
0:0:0:0:0:0:0:1 - - [18/Feb/2025:17:22:40 +0700] "GET /ChronoLuxWeb/template/admin/css/styles.css HTTP/1.1" 200 949
0:0:0:0:0:0:0:1 - - [18/Feb/2025:17:22:40 +0700] "GET /ChronoLuxWeb/template/web/img/user-logos/admin.png HTTP/1.1" 200 45963
0:0:0:0:0:0:0:1 - - [18/Feb/2025:17:22:40 +0700] "GET /ChronoLuxWeb/template/admin/js/demo/chart-area-demo.js HTTP/1.1" 200 4546
0:0:0:0:0:0:0:1 - - [18/Feb/2025:17:22:40 +0700] "GET /ChronoLuxWeb/template/admin/js/demo/chart-pie-demo.js HTTP/1.1" 200 1595
0:0:0:0:0:0:0:1 - - [18/Feb/2025:17:22:40 +0700] "GET /ChronoLuxWeb/template/admin/vendor/jquery/jquery.min.js HTTP/1.1" 200 89503
0:0:0:0:0:0:0:1 - - [18/Feb/2025:17:22:40 +0700] "GET /ChronoLuxWeb/template/admin/vendor/bootstrap/js/bootstrap.bundle.min.js HTTP/1.1" 200 84384
0:0:0:0:0:0:0:1 - - [18/Feb/2025:17:22:40 +0700] "GET /ChronoLuxWeb/template/admin/vendor/jquery-easing/jquery.easing.min.js HTTP/1.1" 200 2532
0:0:0:0:0:0:0:1 - - [18/Feb/2025:17:22:40 +0700] "GET /ChronoLuxWeb/template/admin/js/sb-admin-2.min.js HTTP/1.1" 200 1271
0:0:0:0:0:0:0:1 - - [18/Feb/2025:17:22:40 +0700] "GET /ChronoLuxWeb/template/admin/vendor/datatables/jquery.dataTables.min.js HTTP/1.1" 200 83770
0:0:0:0:0:0:0:1 - - [18/Feb/2025:17:22:40 +0700] "GET /ChronoLuxWeb/template/admin/vendor/chart.js/Chart.min.js HTTP/1.1" 200 173084
0:0:0:0:0:0:0:1 - - [18/Feb/2025:17:22:40 +0700] "GET /ChronoLuxWeb/template/admin/vendor/datatables/dataTables.bootstrap4.min.js HTTP/1.1" 200 2106
0:0:0:0:0:0:0:1 - - [18/Feb/2025:17:22:40 +0700] "GET /ChronoLuxWeb/template/admin/js/demo/datatables-demo.js HTTP/1.1" 200 107
0:0:0:0:0:0:0:1 - - [18/Feb/2025:17:22:40 +0700] "GET /ChronoLuxWeb/admin/total?month=1&year=2025 HTTP/1.1" 200 13
0:0:0:0:0:0:0:1 - - [18/Feb/2025:17:22:40 +0700] "GET /ChronoLuxWeb/template/admin/js/demo/chart-area-demo.js HTTP/1.1" 200 4546
0:0:0:0:0:0:0:1 - - [18/Feb/2025:17:22:40 +0700] "GET /ChronoLuxWeb/template/admin/js/demo/chart-pie-demo.js HTTP/1.1" 200 1595
0:0:0:0:0:0:0:1 - - [18/Feb/2025:17:22:40 +0700] "GET /ChronoLuxWeb/admin/total?month=2&year=2025 HTTP/1.1" 200 13
0:0:0:0:0:0:0:1 - - [18/Feb/2025:17:22:40 +0700] "GET /ChronoLuxWeb/admin/total-quantity HTTP/1.1" 200 12
0:0:0:0:0:0:0:1 - - [18/Feb/2025:17:22:40 +0700] "GET /ChronoLuxWeb/admin/total?month=3&year=2025 HTTP/1.1" 200 13
0:0:0:0:0:0:0:1 - - [18/Feb/2025:17:22:40 +0700] "GET /ChronoLuxWeb/admin/total?month=1&year=2025 HTTP/1.1" 200 13
0:0:0:0:0:0:0:1 - - [18/Feb/2025:17:22:40 +0700] "GET /ChronoLuxWeb/admin/total-quantity HTTP/1.1" 200 12
0:0:0:0:0:0:0:1 - - [18/Feb/2025:17:22:40 +0700] "GET /ChronoLuxWeb/admin/total?month=2&year=2025 HTTP/1.1" 200 13
0:0:0:0:0:0:0:1 - - [18/Feb/2025:17:22:40 +0700] "GET /ChronoLuxWeb/admin/total?month=4&year=2025 HTTP/1.1" 200 13
0:0:0:0:0:0:0:1 - - [18/Feb/2025:17:22:40 +0700] "GET /ChronoLuxWeb/admin/total-quantity HTTP/1.1" 200 12
0:0:0:0:0:0:0:1 - - [18/Feb/2025:17:22:40 +0700] "GET /ChronoLuxWeb/admin/total?month=3&year=2025 HTTP/1.1" 200 13
0:0:0:0:0:0:0:1 - - [18/Feb/2025:17:22:40 +0700] "GET /ChronoLuxWeb/admin/total?month=5&year=2025 HTTP/1.1" 200 13
0:0:0:0:0:0:0:1 - - [18/Feb/2025:17:22:40 +0700] "GET /ChronoLuxWeb/admin/total?month=6&year=2025 HTTP/1.1" 200 13
0:0:0:0:0:0:0:1 - - [18/Feb/2025:17:22:40 +0700] "GET /ChronoLuxWeb/admin/total?month=4&year=2025 HTTP/1.1" 200 13
0:0:0:0:0:0:0:1 - - [18/Feb/2025:17:22:40 +0700] "GET /ChronoLuxWeb/admin/total?month=5&year=2025 HTTP/1.1" 200 13
0:0:0:0:0:0:0:1 - - [18/Feb/2025:17:22:40 +0700] "GET /ChronoLuxWeb/admin/total?month=7&year=2025 HTTP/1.1" 200 13
0:0:0:0:0:0:0:1 - - [18/Feb/2025:17:22:40 +0700] "GET /ChronoLuxWeb/admin/total?month=6&year=2025 HTTP/1.1" 200 13
0:0:0:0:0:0:0:1 - - [18/Feb/2025:17:22:40 +0700] "GET /ChronoLuxWeb/admin/total?month=8&year=2025 HTTP/1.1" 200 13
0:0:0:0:0:0:0:1 - - [18/Feb/2025:17:22:41 +0700] "GET /ChronoLuxWeb/admin/total?month=9&year=2025 HTTP/1.1" 200 13
0:0:0:0:0:0:0:1 - - [18/Feb/2025:17:22:41 +0700] "GET /ChronoLuxWeb/admin/total?month=7&year=2025 HTTP/1.1" 200 13
0:0:0:0:0:0:0:1 - - [18/Feb/2025:17:22:41 +0700] "GET /ChronoLuxWeb/admin/total?month=10&year=2025 HTTP/1.1" 200 13
0:0:0:0:0:0:0:1 - - [18/Feb/2025:17:22:41 +0700] "GET /ChronoLuxWeb/admin/total?month=8&year=2025 HTTP/1.1" 200 13
